name,country,sector,founded,marketcap,revenue,employees,links,ceo
SCHAUINSLAND-REISEN GMBH,DUISBURG,PROFE IONAL SERVICES,1918.0,,1581.0,430.0,WWW.SCHAUINSLAND-REISEN.DE,
SCHAWK, UNITED STATES (USA),BROADCASTING,1953.0,,,,,
SCHERDEL GMBH,MARKTREDWITZ,INDUSTRIAL MANUFACTURING,1890.0,,812.0,5500.0,WWW.SCHERDEL.DE,
SCHERING,BERLIN,PHARMACEUTICALS,1851.0,,,,,
SCHIBSTED,NORWAY,INTERNET MEDIA-PRESS E-COMMERCE TECH ,1839.0,4770000000.0,1638000.0,5182.0,HTTPS://SCHIBSTED.COM/,
SCHILLER HEALTHCARE INDIA, INDIA,MEDICAL EQUIPMENT,1997.0,,,,,
SCHINDLER HOLDING,SWITZERLAND,CAPITAL GOODS,1874.0,24020000000.0,12300000000.0,69015.0,HTTPS://WWW.SCHRODINGER.COM/,SILVIO NAPOLI
SCHLEICH,RUEIL-MALMAISON,"TOYS, FIGURINES",1935.0,94340000000.0,,166025.0,,MR. JEAN-PASCAL  TRICOIRE
SCHLUMBERGER,USA,OIL & GAS,1926.0,39212000000.0,23670000000.0,92000.0,HTTPS://WWW.SLB.COM/,OLIVIER LE PEUCH
SCHMIDT HAMMER LASSEN,COPENHAGEN,BUSINESS SUPPORT SERVICES,1986.0,,14956720.0,4.0,HTTPS://WWW.SCHMITT-ZERREISSEN.DE,
SCHMITZ CARGOBULL,HORSTMAR,COMMERCIAL VEHICLES & TRUCKS,1892.0,,,,,
SCHNEIDER ELECTRIC,RUEIL-MALMAISON,ELECTRICAL EQUIPMENT,1836.0,89680000000.0,31853000000.0,166025.0,HTTPS://WWW.SCHNEIDER-ELECTRIC.COM,JEAN-PASCAL TRICOIRE
SCHNEIDER ELECTRIC INFRASTRUCTURE,INDIA,ELECTRICAL EQUIPMENT,1836.0,470000000.0,,,,
SCHNEIDER FINANCIAL SOLUTIONS,UNITED KINGDOM,FINANCIAL SERVICES,2013.0,,3.0,14.0,HTTP://WWW.SCHNEIDERFS.COM/,MR. PETER  HARRISON
SCHNEIDER NATIONAL,USA,STEEL-PRODUCERS STEEL-INDUSTRY WASTE-RECYCLING ,1976.0,4646000000.0,5608000.0,16050.0,HTTPS://SCHNEIDER.COM,
SCHNELLECKE GROUP AG & CO. KG,WOLFSBURG,TRANSPORTATION AND LOGISTICS,1939.0,,1268.0,16112.0,WWW.SCHNELLECKE.COM,
SCHNITZER STEEL,,"['STEELPRODUCERS', 'STEELINDUSTRY', 'WASTERECYCLING']",,910000000.0,3480000000.0,3471.0,,
SCHOELLER HOLDING SE & CO. KGAA,PULLACH,INDUSTRIAL MANUFACTURING,1880.0,,1222.0,4200.0,WWW.SCHOELLER.ORG,
SCHOLASTIC,,"['EDUCATION', 'MEDIAPRESS']",,1380000000.0,1640000000.0,5160.0,,
SCHOLASTIC CAREERS,NEW YORK,NEWSPAPERS & PUBLISHING,1920.0,,,7500.0,WWW.SCHOLASTIC.COM,
SCHOLL,,SHOES,,,,,,
SCHOOL OF SCHOLARS, INDIA,EDUCATION & TRAINING,2000.0,,,,,
SCHOTT AG,MAINZ,SPECIALITY CHEMICALS,1884.0,,,456.0,,MR. JOHANNES  WIENANDS
SCHOTT PACKAGING,UK,ECOMMERCE,2016.0,1305000000.0,2272847.0,11.0,HTTPS://SCHOTTPACKAGING.CO.UK/,
SCHOTT POONAWALLA,,PACKAGING,,,,,,
SCHOUW & CO A-S,DENMARK,,,,,10000.0,,MR. JENS BJERG SORENSEN
SCHREINEREI HUBER,GERMANY,CONSTRUCTION,2010.0,,2629044.0,21.0,HTTPS://WWW.DIE-SCHREINEREI-HUBER.DE/,DIETER SCHWARZ
SCHRODER AIDA,FRANCE,MANAGEMENT CONSULTING,2016.0,9270000000.0,8782602.0,19.0,HTTP://WWW.SCHRODERAIDA.COM,PETER HARRISON
SCHRODER ASIAN TOTAL RETURN INVESTMENT COMPANY PLC,,,,,,,,
SCHRODER ASIAPACIFIC FUND PLC,,,,,,,,
SCHRODER EUROPEAN REAL ESTATE INVESTMENT TRUST PLC,,,,,,,,
SCHRODER INCOME GROWTH FUND PLC,,,,,,,,
SCHRODER ORIENTAL INCOME FUND LIMITED,UK,ASSET MANAGEMENT,,1012000000.0,167000000.0,,HTTPS://WWW.SCHRODERS.COM/EN/,
SCHRODER UK PUBLIC PRIVATE TRUST PLC,,,,,,,,
SCHROTT24,AUSTRIA,WASTE MANAGEMENT & RECYCLING,2016.0,4200000000.0,14641523.0,12.0,,
SCHUH BENNER,GERMANY,ECOMMERCE,2013.0,,25.0,10.0,HTTPS://WWW.SCHUHE24.DE,
SCHULZ SA,BRAZIL,,,,,3329.0,,
SCHWAB,UNITED STATES,FINANCIALS,1971.0,158060000000.0,,33400.0,,MR. WALTER WILLIAM BETTINGER II
SCHWAGER SA,CHILE,,,,,1500.0,,
SCHWAN-STABILO,HEROLDSBERG,STATIONERY SPORTS EQUIPMENT,1855.0,,,,,
SCHWANHÄUSSER INDUSTRIE HOLDING GMBH & CO. KG,HEROLDSBERG,PROFE IONAL SERVICES,1855.0,,786.0,4899.0,WWW.SCHWAN-STABILO.COM,
"SCHWARZ GROUP (AKA LIDL, KAUFLAND, ...)",NECKARSULM,RETAIL,1930.0,,119418.0,429000.0,WWW.LIDL.DE,
SCHWARZ GRUPPE,NECKARSULM,FOOD RETAILERS & WHOLESALERS,1973.0,,,,,
SCHWEITZER-MAUDUIT INTERNATIONAL,USA,,1969.0,986000000.0,1498000000.0,26000.0,HTTPS://WWW.SWMINTL.COM,
SCHWENK ZEMENT KG,ULM,INDUSTRIAL MANUFACTURING,1847.0,,889.0,3073.0,WWW.SCHWENK.DE,
SCHWEPPES,,MINERAL WATER/CARBONATED SOFT DRINK,,,,,,
SCHWIND EYE-TECH-SOLUTIONS,KLEINOSTHEIM,MEDICAL EQUIPMENT,1958.0,,,,,
SCHÖNERTEL,GERMANY,CONSTRUCTION,2016.0,,16388546.0,45.0,,
SCHÜLLER MÖBELWERK KG,HERRIEDEN,CONSUMER PRODUCTS,1966.0,,577.0,1662.0,WWW.SCHUELLER.DE,
SCI ELECTRIC PUBLIC COMPANY LTD,THAILAND,,,,,,,MR. KRIANGKRAI  PHEANVITAYASKUL
"SCI PHARMTECH, INC.",TAIWAN,,,,,,,
SCIANT,BULGARIA,TECHNOLOGY,2016.0,,3192139.0,79.0,HTTPS://WWW.SCIANT.COM,
SCIDEV LIMITED,AUSTRALIA,COMMUNICATION SERVICES,,62660000000.0,,29800.0,,MR. LEWIS EDWARD UTTING
SCIENCE 37,USA,VIDEO-GAMES ENTERTAINMENT TECH ,,49380000.0,,,,
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,UNITED STATES,,,,,26000.0,,MS. NAZZIC S. KEENE
SCIENCE GROUP PLC,UNITED KINGDOM,PROPERTY,1989.0,,99.0,413.0,HTTPS://WWW.SDLGROUP.CO.UK,MR. STEPHEN N. MOON
SCIENJOY,CHINA,INTERNET TECH ,,78700000.0,,,,
SCIENTIFIC BRAIN TRAINING,FRANCE,CONSTRUCTION,2014.0,,7.0,90.0,HTTPS://WWW.MAISONS-DREAN.FR/,
SCIENTIFIC GAMES CORPORATION,UNITED STATES,IT SERVICES & CONSULTING,2009.0,,,5600.0,,MR. BARRY L. COTTLE
SCIENTIFIC PUBLISHING SERVICES, INDIA,ANALYTICS & KPO,1995.0,,,,,
SCIKEY,INDIA,TECHNOLOGY,2016.0,,5.0,343.0,HTTPS://WWW.SCIKEY.AI/,
SCIUKER FRAMES S.P.A.,ITALY,MANUFACTURING,1958.0,,,12.0,,MR. MARCO  CIPRIANO
SCM GARMENTS, INDIA,FASHION & TEXTILE,1989.0,,,,,
SCOLUTION,GERMANY,TECHNOLOGY,2015.0,4200000000.0,1825546.0,12.0,HTTPS://WWW.SCOUT24.COM/,MR. TOBIAS  HARTMANN
SCON PROJECTS, INDIA,ENGINEERING & CONSTRUCTION,2007.0,,,,,
SCOPE EKNOWLEDGE CENTER, INDIA,IT SERVICES & CONSULTING,1987.0,,,,,
SCOPE METALS GROUP LTD,ISRAEL,,,,,555.0,,MR. YOGEV  SARID
SCOPE T&M, INDIA,IMPORT & EXPORT,1988.0,,,,,
SCOPELY,UNITED STATES,MOBILE & TELECOMMUNICATIONS,2011.0,,,,,
SCOR,FRANCE,INSURANCE,1855.0,3760000000.0,17200000000.0,3590.0,HTTPS://WWW.SCOR.COM/EN,LAURENT ROUSSEAU
SCORE MEDIA AND GAMING INC.,CANADA,BANKS FINANCIAL-SERVICES ,1832.0,61410000000.0,,258.0,,
SCOREME SOLUTIONS, INDIA,FINTECH,2000.0,,,,,
SCORPIO TANKERS,MONACO,TRANSPORTATION MARITIME-TRANSPORTATION OIL-GAS ,2000.0,3040000000.0,,,,
SCOTIABANK,,[NAN],,61610000000.0,23970000000.0,90979.0,,
"SCOTIABANK CHILE, SA",CHILE,,,,,,,
SCOTT TECHNOLOGY LTD,NEW ZEALAND,,,,,622.0,,MR. JOHN ROBERT KIPPENBERGER
SCOTTISH AMERICAN INVESTMENT CO.,UK,ASSET MANAGEMENT,1909.0,1256000000.0,133000000.0,43900.0,HTTPS://WWW.BAILLIEGIFFORD.COM/,FIONA MCBAIN
SCOTTISH ORIENTAL SMALLER COMPANIES TRUST PLC,,,,,,,,
SCOTTS MIRACLE-GRO COMPANY,USA,SHELL COMPANY,1868.0,8847000000.0,4925000.0,5932.0,HTTPS://SCOTTSMIRACLEGRO.COM/,
SCOUT GAMING GROUP AB,SWEDEN,,,,,125.0,,
SCOUTSPATALJON(70007162),,,,,,,,
SCP FUNDO DE INVESTIMENTO NPV,,,,,,,,
SCPHARMACEUTICALS,USA,PHARMACEUTICALS BIOTECH ,,210000000.0,,,,
SCREEN HOLDINGS,JAPAN,UTILITIES,1943.0,4030000000.0,3005000.0,6074.0,HTTPS://WWW.SCREEN.CO.JP/EN,MR. TOSHIO  HIROE
SCREWFIX DIRECT LIMITED,UNITED KINGDOM,,,,,,,
SCRIBBR,THE NETHERLANDS,EDUCATION,2012.0,,8862818.0,39.0,HTTPS://WWW.SCRIBBR.COM/,
SCRIPT AND GO,FRANCE,TECHNOLOGY,2011.0,,1.0,22.0,HTTPS://WWW.SCRIPTANDGO.COM,
SCRUMCONNECT CAREERS,LONDON,COMPUTER SOFTWARE,2011.0,,,125.0,WWW.SCRUMCONNECT.COM,
SCSK CORP,JAPAN,SOFTWARE PROFESSIONAL-SERVICES ,1969.0,4770000000.0,3022000.0,14550.0,HTTPS://WWW.SCSK.JP/,MR. MASAO  TABUCHI
SCUDERIA FERRARI CLUB SCARL,ITALY,"FINANCE, INSURANCE, AND REAL ESTATE",1927.0,,,,,
SCULLY ROYALTY LTD.,HONG KONG,,,,,81.0,,MR. SAMUEL S.  MORROW CFA
"SCULPTOR CAPITAL MANAGEMENT, INC.",UNITED STATES,,,,,,,
SCYMES SERVICES, US,IT SERVICES & CONSULTING,2019.0,,,,,
SD BIOSENSOR,S. KOREA,DIAGNOSTICS BIOTECH ,2010.0,2430000000.0,2192000000.0,281.0,HTTPS://WWW.SDBIOSENSOR.COM/,
SDA EXPRESS COURIER SPA,ITALY,"FINANCE, INSURANCE, AND REAL ESTATE",2017.0,,,,,
SDCL ENERGY EFFICIENCY INCOME TRUST,UK,,,1104000000.0,95000000.0,,HTTPS://WWW.SEEITPLC.COM/,
SDI CORPORATION,TAIWAN,FURNISHINGS,1918.0,931000000.0,9229000.0,13200.0,HTTPS://WWW.SDI.COM.TW/EN/,MS. NEERACHA  PANBOONHOM
SDI LOGISTICA RIO - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,BRAZIL,,,,,,,
SDIC CAPITAL,CHINA,HOUSEHOLD & PERSONAL PRODUCTS,1995.0,9117000000.0,3107000.0,6447.0,HTTP://WWW.SDICCAPITAL.COM,YING LI
SDIPTECH AB ,SWEDEN,,2004.0,1899000000.0,,1551.0,HTTPS://WWW.SDIPTECH.SE/,MR. JAKOB  HOLM
SDM GROUP HOLDINGS LTD,HONG KONG,,,,,517.0,,MR. CHI NGON  CHUN
SDP & ASSOCIATES (OFFICE), INDIA,ACCOUNTING & AUDITING,1993.0,,,,,
SDV INTERNATIONAL LOGISTICS,PUTEAUX,DELIVERY SERVICES,1885.0,,,,,
SDZUCKER,GERMANY,,,3380000000.0,,,,
SE 555,,CIGARETTE,,,,,,
SEA (GARENA),SINGAPORE,INTERNET VIDEO-GAMES E-COMMERCE FINANCIAL-SERVICES ENTERTAINMENT TECH ,2009.0,32630000000.0,9955000.0,60000.0,HTTPS://WWW.SEAGROUP.COM,FORREST LI
SEA SONIC ELECTRONICS CO. LTD,TAIWAN,,,,,,,DR. NARONG  THASNANIPAN
SEABIRD LOGISOLUTIONS, INDIA,LOGISTICS,2005.0,,,,,
SEABOARD,USA,[NAN],1997.0,4650000000.0,10890000000.0,13200.0,HTTPS://SEACORHOLDINGS.COM/,CLAY B SIEGALL
SEABRIDGE GOLD,CANADA,MINING GOLD-MINING SILVER-MINING ,,1130000000.0,0.0,,HTTPS://SEABRIDGEGOLD.NET/,"MR. RUDI P. FRONK B.SC., M.SC."
SEACOAST BANKING CORPORATION OF FLORIDA,USA,,1926.0,1856000000.0,5533000.0,16500.0,HTTP://WWW.SEACOASTBANKING.COM/,
SEADRILL,BERMUDA,OIL-GAS ENERGY ,,1600000000.0,,,,
SEAFARMS GROUP LIMITED,AUSTRALIA,,,,,,,MR. MICHAEL PETER MCMAHON B.ECON.
SEAFIRE AB,SWEDEN,BANKING,1972.0,4001000000.0,7600000000.0,114.0,HTTPS://SECTRA.COM/,MR. MATS  VICTORIN
SEAGATE TECHNOLOGY,IRELAND,TECH ELECTRONICS TECH-HARDWARE ,1979.0,11820000000.0,11661000.0,32741.0,HTTPS://WWW.SEAGATE.COM,MICHAEL R. CANNON
SEAGEN,USA,[NAN],1997.0,24530000000.0,1860000000.0,2675.0,HTTPS://WWW.SEATTLEGENETICS.COM/,CLAY B SIEGALL
SEAGEN INC.,UNITED STATES,HEALTHCARE,1997.0,24870000000.0,,2675.0,,DR. CLAY B. SIEGALL
SEAGULL PHARMA,INDIA,PHARMACEUTICALS,1981.0,,7.0,385.0,HTTP://SEAGULLPHARMA.COM/,
SEAH STEEL CORP,SOUTH KOREA,,,,,,,MR. HOWARD  LEE
SEAJETS,PIRAEUS,MARINE TRANSPORTATION,1989.0,,,,,
SEAL AROMAS,SPAIN,PERSONAL & HOUSEHOLD GOODS,2012.0,,3.0,25.0,HTTPS://WWW.SEALAROMAS.COM,
SEAL MEDIA,GERMANY,TECHNOLOGY,2005.0,,2.0,15.0,HTTPS://SEAL.GAMES/,
SEALAND SECURITIES,CHINA,CONSTRUCTION,1996.0,3506000000.0,743000000.0,32105.0,HTTP://WWW.GHZQ.COM.CN/,XIAO PING LÜ
SEALED AIR,USA,MEDICAL-DEVICES ,1959.0,7590000000.0,5533000.0,14200.0,HTTPS://SEAWORLDENTERTAINMENT.COM,
SEAMLESS GREEN CHINA ,HONG KONG,,,,,81.0,,MR. KIN HONG  WONG
SEANERGY MARITIME,GREECE,TRANSPORTATION MARITIME-TRANSPORTATION ,,88610000.0,,,,
SEAOFSPAEESTIOÃŒ(11097103),                        HARJU MAAKOND TALLINN NÃΜMME LINNAOSA SUVILA TN 41-1 10912                            ,RETAIL SALE OF COSMETIC AND TOILET ARTICLES IN SPECIALISED STORES,,,,,,
"SEARCH MINERALS, INC.",CANADA,,,,,,,MR. GREGORY PAUL ANDREWS
SEARS,GINZA,RETAIL,1892.0,12190000000.0,715000000.0,355.0,HTTP://WWW.SEGRO.COM/,DAVID JOHN RIVERS
SEARS IT & MANAGEMENT SERVICES INDIA, INDIA,IT SERVICES & CONSULTING,2009.0,,,,,
SEATECH VENTURES CORP,MALAYSIA,,,,,2.0,,MR. CHEE SEONG CHIN
SEAWAYS SHIPPING LOGISTICS, INDIA,LOGISTICS,1989.0,,,,,
SEAWORLD ENTERTAINMENT,,['ENTERTAINMENT'],,3650000000.0,1660000000.0,2800.0,,
SEAZEN GROUP,CHINA,INVESTMENT SERVICES,1972.0,1374000000.0,,30490.0,HTTPS://WWW.SEERA.SA/EN/,MR. XIAOPING  LV
SEAZEN HOLDINGS CO. LTD,CHINA,,1993.0,12062000000.0,26406000.0,30908.0,HTTP://WWW.SEAZEN.COM.CN/,MR. IAN GREGORY MORRIS
SEB AB,TALLINN,BANKS,2008.0,8653000000.0,8880000.0,34000.0,HTTPS://WWW.GROUPESEB.COM/EN,MR. THIERRY DE LA TOUR D'ARTAISE
SEB PANK AS,ESTONIA,,,,,,,
SEB UNIBANKA,RIGA,BANKS,1993.0,,,,,
SEBAMED,BOPPARD,PERSONAL PRODUCTS,1957.0,,,,,
SEBINO S.P.A.,ITALY,,,,,118.0,,MR. GIANLUIGI  MUSSINELLI
SEBOTHERM,GERMANY,CONSTRUCTION,2012.0,1370000000.0,10.0,50.0,HTTPS://WWW.SEBOTHERM.DE,
SECA,HAMBURG,MEDICAL EQUIPMENT,1840.0,11940000000.0,7661000.0,64119.0,HTTPS://WWW.SECOM.CO.JP/ENGLISH/,STEWART YEN
SECO KOMOS AUTOMOTIVE, SOUTH KOREA,AUTO COMPONENTS,1967.0,,,,,
SECOM JOSHINETSU CO. LTD,JAPAN,,,,,1731.0,,
SECON PRIVATE LIMITED BANGALORE INDIA, INDIA,ENGINEERING & CONSTRUCTION,1981.0,,,,,
SECOND CHANCE PROPERTIES LTD,SINGAPORE,,,,,,,MR. MOHAMED SALLEH  MARICAN
SECOND GENERATING COMPANY OF ELECTRIC POWER WHOLESALE MARKET,RUSSIA,,,902000000.0,,,HTTPS://WWW.OGK2.RU/,
SECOND MEASURE CAREERS,SAN MATEO,INFORMATION TECHNOLOGY & SERVICES,2015.0,,,125.0,SECONDMEASURE.COM,
SECRET ARTS OF SPIRITS,FRANCE,RETAIL,2014.0,,3308224.0,6.0,HTTPS://WWW.SAS-SPIRITS.COM/,MS. MADENN  CAILLE
SECSYSEUOÃŒ(11711493),,,,,,,,
SECTOR3 STUDIOS,LIDKÖPING,SOFTWARE,2003.0,,,,,
SECTRA AB (PUBL),SWEDEN,LAW ENFORCEMENT & SECURITY,1957.0,3932000000.0,184000000.0,820.0,HTTPS://WWW.SECURITAS.COM/,MR. MAGNUS  AHLQVIST
SECUNET,GERMANY,IT-SECURITY TECH ,1997.0,1420000000.0,337000000.0,730.0,HTTPS://WWW.SECUNET.COM/EN/,MR. AXEL  DEININGER
SECUNET SECURITY NETWORKS,GERMANY,TECHNOLOGY,,,337000000.0,,,
SECUR CREDENTIALS, INDIA,RECRUITMENT,2001.0,,,,,
SECURE ENERGY SERVICES,CANADA,ENERGY OIL-GAS ,,1520000000.0,1823600.0,2050.0,HTTPS://WWW.SECURE-ENERGY.COM/,MR. RENE E. AMIRAULT CGA
SECURE INCOME REIT,UK,PROPERTY INVESTMENTS,2007.0,1863000000.0,-146000000.0,,HTTPS://WWW.SECUREINCOMEREIT.CO.UK/,
SECURE METERS, ENGLAND,ELECTRICAL EQUIPMENT,1987.0,,,,,
SECURE TRUST BANK PLC,UNITED KINGDOM,,,,,1003.0,,MR. DAVID ANDREW MCCREADIE
SECURE-IC,FRANCE,TECHNOLOGY,2010.0,,6934182.0,76.0,,
SECURENOW INSURANCE BROKER, INDIA,INSURANCE,2011.0,,,,,
SECURENS SYSTEM, INDIA,LAW ENFORCEMENT & SECURITY,2012.0,,,,,
SECUREWORKS,USA,IT-SECURITY TECH SOFTWARE ,,600000000.0,535000000.0,2696.0,HTTPS://WWW.SECUREWORKS.COM/,
SECURITAS,STOCKHOLM,BUSINESS SUPPORT SERVICES,1934.0,,,17.0,,
SECURITAS DIRECT,MALMÖ,BUSINESS SUPPORT SERVICES,1988.0,,,,,
SECURITRANS INDIA, INDIA,FINANCIAL SERVICES,1986.0,,,,,
SECURITY AND INTELLIGENCE SERVICES (INDIA), INDIA,BPO,1985.0,,,,,
SEDCO CAPITAL REIT FUND,SAUDI ARABIA,,,,,,,
SEDEMAC MECHATRONICS, INDIA,CONSUMER ELECTRONICS & APPLIANCES,2007.0,,,,,
SEDGWICK UK REGULATED ACTIVITIES LIMITED,UNITED KINGDOM,,,,,,,
SEDLMAYR GRUND UND IMMOBILIEN AG,GERMANY,REAL ESTATE,1397.0,2790000000.0,113000000.0,45.0,HTTPS://WWW.SEDLMAYR-AG.DE/,
SEED INFOTECH, INDIA,IT SERVICES & CONSULTING,1994.0,,,,,
SEEDWORKS INTERNATIONAL, INDIA,AGRICULTURE,1998.0,,,,,
SEEH AL SARYA ENGINEERING, OMAN,OIL & GAS,1997.0,,,,,
SEEING MACHINES LIMITED,AUSTRALIA,STAFFING-EMPLOYMENT PROFESSIONAL-SERVICES ,1997.0,5260000000.0,773000000.0,213.0,HTTPS://WWW.SEEK.COM.AU,MR. PAUL ANDREW MCGLONE
SEEK LIMITED,AUSTRALIA,TRAVEL INTERNET ONLINE-TRAVEL ,,360000000.0,,10000.0,,"MR. IAN MARK NAREV B.A., LL.B (AUCK), LL.M (NYU, LL.M(CANTAB)"
SEEKA LTD,NEW ZEALAND,,,,,663.0,,
SEEKOUT,UNITED STATES,INTERNET SOFTWARE & SERVICES,2017.0,,,,,
SEELOS THERAPEUTICS,USA,PHARMACEUTICALS BIOTECH ,,99150000.0,6000000.0,60.0,HTTPS://SEER.BIO/,
SEEMÜLLER,GERMANY,CONSTRUCTION,2010.0,,1.0,21.0,HTTPS://WWW.ELEKTROSEEMUELLER.DE,
SEETECH GLOBAL INDUSTRIES SPA, ITALY,"FINANCE, INSURANCE, AND REAL ESTATE",2011.0,,,,,
SEFORGE, INDIA,ENGINEERING & CONSTRUCTION,2006.0,,,,,
SEGA SAMMY HOLDINGS,JAPAN,VIDEO-GAMES ENTERTAINMENT TECH ,2004.0,3300000000.0,2342000000.0,409.0,HTTPS://WWW.SEGASAMMY.CO.JP/,MR. HARUKI  SATOMI
SEGMENT INVEST OU,ESTONIA,,,,,,,
"SEGMENT.IO, INC.",UNITED STATES,INTERNET SOFTWARE & SERVICES,2010.0,,,4371.0,,MR. ALFRED P. WEST JR.
SEGRO PLC,LONDON,REAL ESTATE,1920.0,21080000000.0,,385.0,,MR. DAVID JOHN RIVERS SLEATH O.B.E.
SEI INVESTMENTS,USA,['FINANCIALSERVICES'],1968.0,8430000000.0,2029999999.0,4371.0,HTTPS://SEIC.COM/,
SEIKLUSPARKOÃŒ(11227787),                        HARJU MAAKOND TALLINN NÃΜMME LINNAOSA LIIVIKU TN 4 10919                            ,OTHER AMUSEMENT AND RECREATION ACTIVITIES NOT CLASSIFIED ELSEWHERE,,,,,,
SEIKLUSPARTNEROÃŒ(12795022),,,,,,,,
SEIKO EPSON,JAPAN,BUSINESS SERVICES & SUPPLIES,1942.0,6656000000.0,10200000000.0,79944.0,HTTPS://GLOBAL.EPSON.COM/,YASUNORI OGAWA
SEINGIM,ITALY,CONSTRUCTION,1999.0,,13479380.0,160.0,HTTPS://WWW.SEINGIM.IT/,
SEINGIM GLOBAL SERVICE,ITALY,SUPPORT SERVICES,1999.0,,8711339.0,95.0,HTTPS://WWW.SEINGIM.IT,MR. JEFFREY J. COTE
SEISMIC,USA,SOFTWARE AND IT,2016.0,260000000.0,,,HTTPS://SEISMIC.COM/,
SEISTAG INNOVACION,SPAIN,MANAGEMENT CONSULTING,2013.0,,5.0,214.0,HTTPS://WWW.SEISTAG.COM,
SEKER FINANSAL KIRALAMA A.S.,TURKEY,,,,,31.0,,
SEKHANI INDUSTRIES, INDIA,FMCG,1970.0,,,,,
SEKISUI CHEMICAL ,JAPAN,CHEMICALS ,1960.0,6310000000.0,21235000.0,26577.0,,MR. KEITA  KATO
SEKISUI DLJM MOLDING, INDIA,AUTO COMPONENTS,2011.0,,,,,
SEKISUI HOUSE, JAPAN,CONSTRUCTION,1960.0,12380000000.0,23400000000.0,,,
SEL MANUFACTURING CO., INDIA,FASHION & TEXTILE,1969.0,,,,,MR. VINOD KUMAR GOYAL
SELEC CONTROLS, INDIA,ELECTRONICS MANUFACTURING,2000.0,,,,,
SELECO,MILAN,CONSUMER ELECTRONICS,1965.0,,3.0,9.0,HTTPS://WWW.SELECTUS-ITALIA.IT,
SELECT HARVESTS LIMITED,AUSTRALIA,FINTECH,2012.0,,12.0,611.0,HTTPS://WWW.SELFWEALTH.COM.AU/,MR. PAUL  THOMPSON M.A.I.C.D.
SELECT MEDICAL HOLDINGS,USA,MEDICAL-CARE-FACILITIES HEALTHCARE ,1996.0,3620000000.0,6270000000.0,35900.0,HTTPS://WWW.SELECTMEDICAL.COM,
SELECT SPORT,COPENHAGEN,RECREATIONAL PRODUCTS,1947.0,,,,,
SELECTIRENTE,FRANCE,ENERGY,2007.0,,62951353.0,1000.0,HTTPS://SELECTRA.INFO,
"SELECTIVE INSURANCE GROUP, INC.",UNITED STATES,,,,,2440.0,,MR. JOHN JOSEPH MARCHIONI CPCU
SELECTSYS, UNITED STATES (USA),BPO,2006.0,,,,,
SELENA FM SA,POLAND,ECOMMERCE,2013.0,,16130661.0,1962.0,HTTPS://SELSEY.PL,MR. KRZYSZTOF  DOMARECKI
SELEX ES,ROME,AEROSPACE,2013.0,,,,,
SELF PRACTICE,,ANALYTICS & KPO,,,,,,
SELFERG,ITALY,ENERGY,2007.0,,2050130.0,60.0,,
SELIC CORP PUBLIC COMPANY LTD,THAILAND,,,,,,,MS. YUWADEE  AIAMSONTISUP
SELINA HOSPITALITY,UK,,,360000000.0,,,,
SELLA CAPITAL REAL ESTATE LTD,ISRAEL,,,,,2.0,,MR. GADI  ELIKAM
SELLCRAFT GLOBAL SOLUTIONS, INDIA,IT SERVICES & CONSULTING,1987.0,,,,,
SELLERHUB,SOUTH KOREA,ECOMMERCE,2012.0,,7.0,69.0,HTTPS://WWW.SELLERHUB.CO.KR/,
SELLING SIMPLIFIED, UNITED STATES (USA),MARKETING & ADVERTISING,2012.0,,,,,
SELLSY,FRANCE,TECHNOLOGY,2009.0,,4.0,69.0,HTTPS://GO.SELLSY.COM/,
SELVITA SA,POLAND,,,,,715.0,,MR. BOGUSLAW STANISLAW SIECZKOWSKI M.B.A.
SELÇUK ECZA DEPOSU TICARET VE SANAYI A.S.,TURKEY,,,,,6574.0,,
SEM HOLDINGS LTD,HONG KONG,,,2282000000.0,212000000.0,41.0,HTTPS://SEMA4.COM/,MR. CHU FAI  WOO
SEMA4 CAREERS,STAMFORD,BIOTECHNOLOGY,2017.0,,1954961.0,750.0,WWW.SEMA4.COM,
SEMAC CONSULTANTS, INDIA,ENGINEERING & CONSTRUCTION,1969.0,,,,,
SEMAPA - SOCIEDADE DE INVESTIMENTO E GESTAO SGPS,PORTUGAL,,,1123000000.0,,,HTTPS://WWW.SEMAPA.PT/,
SEMARAH HOTEL MANAGEMENT,LATVIA,TRAVEL & LEISURE,2012.0,,12.0,292.0,HTTPS://WWW.SEMARAHHOTELS.COM/,
SEMBCORP,SINGAPORE,POWER,1998.0,4470000000.0,5721000000.0,5426.0,HTTPS://WWW.SEMBCORP.COM/EN/,MR. KIM YIN  WONG
SEMBCORP ENERGY INDIA, INDIA,POWER,2008.0,,,,,
SEMCON AB,SWEDEN,,1998.0,,,2045.0,,MR. MARKUS  GRANLUND
"SEMICONDUCTOR COMPONENTS INDUSTRIES, LLC",UNITED STATES,,,,,,,
SEMICONDUCTOR MANUFACTURING INTERNATIONAL,CHINA,SEMICONDUCTORS,2000.0,28240000000.0,5500000000.0,17681.0,HTTPS://WWW.SMICS.COM/EN/,"MONG SONG LIANG, HAI JUN ZHAO"
SEMIKRON SRL,ITALY,SERVICES,2020.0,,,,,
